Unnamed: 0,Restaurant address,Challenge name,Location name,latitude,longitude
627,"Address: 622 Davis St, Evanston, IL 60201",The Cheesie’s Challenge #1 (Evanston),Where: Cheesie's (Evanston),42.0463,-87.68099000000001
628,"Address: 958 W Belmont Ave, Chicago, IL 60657",The Mega Cheesie’s Challenge #2 (Belmont),Where: Cheesie's (Belmont),41.939732,-87.667512
629,"Address: 958 W Belmont Ave, Chicago, IL 60657",The Cheesie’s Challenge #1 (Belmont),Where: Cheesie's (Belmont),41.939732,-87.667512
630,"Address: 122 S Main St, Wauconda, IL 60084",Bulldogs’ Asylum Wing Challenge,Where: Bulldogs Grill,42.267398,-88.138598
631,"Address: 122 S Main St, Wauconda, IL 60084",Bulldogs’ Bluto Burger Challenge,Where: Bulldogs Grill,42.267398,-88.138598
632,"Address: 700 North St, Springfield, IL 62704",Charlie Parker’s Giant Pancake Challenge,Where: Charlie Parker's Diner,39.777193,-89.68475600000001
633,"Address: 10290 W Higgins Rd, Rosemont, IL 60018",Shoeless Joe’s Da Big Hurt Burger Challenge,Where: Shoeless Joe's Ale House & Grille,41.9988,-87.88529
634,"Address: 698 N Milwaukee Ave, Prospect Heights, IL 60070",Rocky Vander’s Disaster Burger Challenge,Where: Rocky Vander's Café & Bar,42.107571,-87.88914399999999
635,"Address: 523 W Main St, Ottawa, IL 61350",Tone’s Belt Buster Ice Cream Challenge,Where: Tone's Cones,41.34555,-88.84803000000001
636,"Address: 1607 Ottawa Ave, Ottawa, IL 61350",The Bears Den’s Grizzly Sandwich Challenge,Where: The Bears Den Bar & Grill,41.34048,-88.865
637,"Address: 14420 S Pulaski Rd, Midlothian, IL 60445",Bartolini’s 10lb Meatball Sandwich Team Challenge (4 People),Where: Bartolini's Restaurant,41.63017,-87.71947
638,"Address: 14420 S Pulaski Rd, Midlothian, IL 60445",Bartolini’s 10lb Meatball Sandwich Team Challenge (3 People),Where: Bartolini's Restaurant,41.63017,-87.71947
639,"Address: 14420 S Pulaski Rd, Midlothian, IL 60445",Bartolini’s 10lb Meatball Sandwich Team Challenge (2 People),Where: Bartolini's Restaurant,41.63017,-87.71947
640,"Address: 14420 S Pulaski Rd, Midlothian, IL 60445",Bartolini’s 10lb Meatball Sandwich Challenge (Solo),Where: Bartolini's Restaurant,41.63017,-87.71947
641,"Address: 3307 W Elm Street, McHenry, IL 60050",Windhill Pancake Parlor’s Ironman Breakfast Challenge,Where: Windhill Pancake Parlor,42.33617,-88.286524
642,"Address: 320 W Adams St, Macomb, IL 61455",Chubby’s Chubby Hot Dog Challenge,Where: Chubby's Bar & Grill,40.46273,-90.6755
643,"Address: 13 S Side Square, Macomb, IL 61455",Chick’s Big Ass Team Chicken Lip Challenge (On The Square),Where: Chick's On The Square,40.45861,-90.67021
644,"Address: 5040 N 2nd St, Loves Park, IL 61111",The Hope & Anchor’s Fat Bastard Burger Challenge,Where: The Hope & Anchor English Pub,42.304959999999994,-89.05816999999999
645,"Address: 230 W St Louis St, Lebanon, IL 62254",Dr Jazz’s Ice Cream Overdose Sundae Challenge,Where: Dr Jazz Soda Fountain & Grille,38.609115,-89.820066
646,"Address: 142 Cedar Ave, Lake Villa, IL 60046",Galati’s 30″ Football Pizza Challenge,Where: Galati Pizza Grill & Pub,42.41771,-88.08053000000001
647,"Address: 42 S La Grange Rd, LaGrange, IL 60525",Di Nico’s Giant Slice Challenge (La Grange),Where: Di Nico's Pizza (LaGrange),41.784866,-87.87345
648,"Address: 125 W Station St, Kankakee, IL 60901",Bull’s Impossi-Bull Burger Challenge,Where: Bull's Pit Smoked Barbecue (Kankakee),41.110034999999996,-87.886137
649,"Address: 1260 S Milwaukee Ave, Vernon Hills, IL 60061",Real Urban Barbecue’s Home ‘Recker BBQ Sandwich Challenge (Vernon Hills),Where: Real Urban Barbecue (Vernon Hills),42.20363,-87.93426
650,"Address: 610 Central Ave, Ste #177, Highland Park, IL 60035",Real Urban Barbecue’s Home ‘Recker BBQ Sandwich Challenge (Highland Park),Where: Real Urban Barbecue (Highland Park),42.18466,-87.80003
651,"Address: 6310 Grand Ave, Ste #300, Gurnee, IL 60031",Suzy’s Swirl’s Big Joe 64oz Frozen Yogurt Challenge,Where: Suzy's Swirl Frozen Yogurt,42.383109999999995,-87.95900999999999
652,"Address: 4112 Pontoon Rd, Granite City, IL 62040",Uncle Linny’s Triple Linny Burger Challenge,Where: Uncle Linny's Family Restaurant,38.73359,-90.10398
653,"Address: 1590 Rand Rd, Des Plaines, IL 60616",Taco Village’s El Jefe Burrito Challenge,Where: Taco Village Mexican Restaurant,42.04742,-87.88433
654,"Address: 221 Lincoln Hwy, Dekalb, IL 60505",Vinny’s 24″ Hurricane Pizza Challenge,Where: Vinny's Pizza,41.93121,-88.75919
655,"Address: 1135 W Wood St, Ste #4, Decatur, IL 62522",The University Dogs Big Dog Challenge,Where: University Dogs,39.836998,-89.030911
656,"Address: 9602 S Cicero Ave, Oak Lawn, IL 60453",Nonna’s Giant Slice Pizza Challenge (Oak Lawn),Where: Nonna's Pizza (Oak Lawn),41.71805,-87.74126
657,"Address: 13636 Cicero Ave, Crestwood, IL 60445",Nonna’s Giant Slice Pizza Challenge (Crestwood),Where: Nonna's Pizza (Crestwood),41.64395,-87.73844
658,"Address: 4901 Cal Sag Rd, Crestwood, IL 60445",At The Office’s Big Daddy Burger Challenge,Where: At The Office Sports Bar & Grill,41.6545,-87.74146999999999
659,"Address: 416 Belt Line Rd, Collinsville, IL 62234",The Red Bar’s Giant Sloppy Big Joe Challenge,Where: The Red Bar & Grill,38.690690000000004,-89.97511
660,"Address: 1707 N 4th St, Chillicothe, IL 61523",Castaway’s Double “O” Burger Challenge,Where: Castaways Bar & Grill,40.92846,-89.48649
661,"Address: 10160 W 191st Street, Mokena, IL 60448",Jenny’s Beef Eater London Broil Challenge (Mokena),Where: Jenny's Steak House (Mokena),41.543009999999995,-87.85072
662,"Address: 10160 W 191st Street, Mokena, IL 60448",Jenny’s Beef Eater Prime Rib Challenge (Mokena),Where: Jenny's Steak House (Mokena),41.543009999999995,-87.85072
663,"Address: 11041 Menard Ave, Chicago Ridge, IL 60415",Jenny’s Beef Eater London Broil Challenge (Chicago Ridge),Where: Jenny's Steak House (Chicago Ridge),41.69068,-87.76448
664,"Address: 11041 Menard Ave, Chicago Ridge, IL 60415",Jenny’s Beef Eater Prime Rib Challenge (Chicago Ridge),Where: Jenny's Steak House (Chicago Ridge),41.69068,-87.76448
665,"Address: 5572 Grand Ave, Gurnee, IL 60031",The Big Timmy Burger Challenge (Gurnee),Where: Timothy O'Toole's Pub (Gurnee),42.378859999999996,-87.93881
666,"Address: 622 N Fairbanks Ct, Chicago, IL 60611",The Big Timmy Burger Challenge (Chicago),Where: Timothy O'Toole's Pub (Chicago),41.893586,-87.620315
667,"Address: 69 E Madison St, Chicago, IL 60603",Rudy’s Famous Skillet Challenger Burger,Where: Rudy's Bar & Grille,41.88199,-87.62544
668,"Address: 3463 N Broadway St, Chicago, IL 60657",The Rockstar Burger Challenge (Lakeview),Where: Rocks Bar & Grill (Lakeview),41.9451,-87.64572
669,"Address: 2258 W Chicago Ave, Chicago, IL 60622",Fatso’s Last Stand’s Po’Boy Challenge,Where: Fatso's Last Stand,41.89597,-87.68425
670,"Address: 1028 W Diversey Pkwy, Chicago, IL 60614",Paddy Long’s 5lb Bacon Bomb Challenge,Where: Paddy Long's Beer & Bacon Pub,41.922605,-87.652064
671,"Address: 3472 N Clark St, Chicago, IL 60657",Lucky’s Sandwich Challenge,Where: Lucky's Sandwich Co,41.9453,-87.65528
672,"Address: 41 E Superior Stm Chicago, IL 60611",Jake Melnick’s XXX Hot Wing Challenge,Where: Jake Melnick's Corner Tap,41.894734,-87.62029100000001
673,"Address: 41 E Superior St, Chicago, IL 60611",Jake Melnick’s 8lb Monster Burger Team Challenge,Where: Jake Melnick's Corner Tap,41.894734,-87.62029100000001
674,"Address: 552 Randall Rd, St Charles, IL 60174",Colonial Café’s Kitchen Sink Sundae Challenge (St Charles West),Where: Colonial Café (St Charles West),41.90489,-88.33856999999999
675,"Address: 1625 E Main St, St Charles, IL 60174",Colonial Café’s Kitchen Sink Sundae Challenge (St Charles East),Where: Colonial Café (St Charles East),41.91791,-88.29211
676,"Address: 8 W Gartner Rd, Naperville, IL 60540",Colonial Café’s Kitchen Sink Sundae Challenge (Naperville),Where: Colonial Café (Naperville),41.749983,-88.15409
677,"Address: 1961 W Galena Blvd, Aurora, IL 60506",Colonial Café’s Kitchen Sink Sundae Challenge (Aurora),Where: Colonial Café (Aurora),41.763894,-88.359549
678,"Address: 2555 W Bunker Hill Dr, Algonquin, IL 60102",Colonial Café’s Kitchen Sink Sundae Challenge (Algonquin),Where: Colonial Café (Algonquin),42.16793,-88.33883
679,"Address: 502 E John St, Champaign, IL 61820",Fat Sandwich Company’s Big Fat Ugly Challenge,Where: Fat Sandwich Company,40.112596999999994,-88.244388
680,"Address: 11578 Shipman Rd, Carlinville, IL 62626",Full Throttle’s 3lb Burger Challenge,Where: Full Throttle Tavern,39.163940000000004,-89.98868
681,"Address: 3685 S Archer Ave, Chicago, IL 60609",Lindy’s 18 Scoop “Beast” Sundae Challenge,Where: Lindy's Chili & Gertie's Ice Cream,41.82682,-87.68314000000001
682,"Address: 321 N Lake St, Aurora, IL 60506",Aurora Pancake House’s 40oz Burger Challenge,Where: Aurora Pancake House,41.76283,-88.31505
683,"Address: 620 Bruns Lane, Springfield, IL 62702",Alexander’s Beefeater’s Club Challenge (Springfield),Where: Alexander's Steakhouse (Springfield),39.82604,-89.68738
684,"Address: 1503 E College Ave, Normal, IL 61761",Alexander’s Beefeater’s Club Challenge (Normal),Where: Alexander's Steakhouse (Normal),40.523018,-88.978825
685,"Address: 100 Alexander St, Peoria, IL 61603",Alexander’s Beefeater’s Club Challenge (Peoria),Where: Alexander's Steakhouse (Peoria),40.71374,-89.55914
686,"Address: 250 Backbone Rd E, Princeton, IL 61356",Prime Quarter’s Beefeater’s Club Challenge (Princeton),Where: Prime Quarter Steak House (Princeton),41.393256,-89.454955
687,"Address: 111 W Maryland St, Indianapolis, IN 46225",Dick’s Last Resort’s 48oz T-Bone Steak Challenge (Indianapolis),Where: Dick's Last Resort (Indianapolis),39.743963,-86.160099
688,"Address: 101 W Morton St, Oakland City, IN 47660",Las Islas’ Mexican “Anaconda” Burrito Challenge,Where: Las Islas Mexican Restaurant,38.333673,-87.357297
689,"Address: 5908 US Highway 6, Portage IN 46368",Mexico Lindo’s 8lb Monster Burrito Challenge (Portage),Where: Mexico Lindo Bar & Grill Restaurant (Portage),41.55062,-87.18573
690,"Address: 1216 S Heaton St, Knox, IN 46534",Mexico Lindo’s 8lb Monster Burrito Challenge (Knox),Where: Mexico Lindo Bar & Grill Restaurant (Knox),41.28517,-86.62031999999999
691,"Address: 1212 S Ironwood Dr, South Bend, IN 46615",Hensell’s Oaken Bucket “King” Burger Challenge,Where: Hensell's Oaken Bucket,41.66207,-86.21478
692,"Address: 110 Lincolnway E, Mishawaka, IN 46544",Smith’s Downtown’s “Big Smith” Sandwich Challenge,Where: Smith's Downtown,41.66137,-86.18011
693,"Address: 236 W Edison Rd, Ste #1, Mishawaka, IN 46545",Caracas Bistro’s 27-Inch “Pepito” Sandwich Challenge,Where: Caracas Bistro ,41.687878000000005,-86.159999
694,"Address: 1803 South Bend Ave, South Bend, IN 46637",Taphouse on Edge’s “Randy Santel” Monster Melt Challenge,Where: Taphouse On The Edge,41.6969,-86.22137
695,"Address: 1803 South Bend Ave, South Bend, IN 46637",Taphouse on the Edge’s “Monster Melt” Burger Challenge,Where: Taphouse On The Edge,41.6969,-86.22137
696,"Address: 201 S Meridian St, Indianapolis, IN 46225",Kilroy’s Stuffed Breadsticks Challenge (Downtown Indy),Where: Kilroy's Bar & Grill (Downtown Indy),39.76406,-86.15769
697,"Address: 831 Broad Ripple Ave, Indianapolis, IN 46220",Kilroy’s Stuffed Breadsticks Challenge (Broad Ripple),Where: Kilroy's Bar & Grill (Broad Ripple),39.869409999999995,-86.14349
698,"Address: 2641 W Michigan St, Indianapolis, IN 46222",Super Tortas Indy’s Monster Torta Challenge,Where: Super Tortas Estilo Barrio,39.774386,-86.211888
699,"Address: 43 S Main St, Martinsville, IN 46151",Holy Smoke Hog Roast’s Carnivore BBQ Challenge,Where: Holy Smoke Hog Roast Co,39.451454999999996,-86.419999
700,"Address: 815 Broad Ripple Ave, Indianapolis, IN 46220",Taste of Havana’s CrocTail Cuban Sandwich Challenge,Where: Taste of Havana (Broad Ripple area),39.86955,-86.14459000000001
701,"Address: 644 Main St, Lafayette, IN 47901",DT Kirby’s Massive Street Food Challenge,Where: DT Kirby's Street Food,40.41941,-86.88928
702,"Address: 9500 Hwy 144, Martinsville, IN 46151",The Knuckle Sandwich’s ’57 Chevy Burger Challenge,Where: The Knuckle Sandwich (A 50's Diner),39.56638,-86.24885
703,"Address: 1013 US-30, Schererville, IN 46375",Bullpen Bar & Grill’s Burger Challenge,Where: Bullpen Bar & Grill,41.490159999999996,-87.47604
704,"Address: 1313 N 1st Ave, Evansville, IN 47711",Big M’s Pizzeria’s “Big M-Fer” Team Pizza Challenge,Where: Big M's Pizzeria,37.98993,-87.57445
705,"Address: 124 N Market St, Winamac, IN 46996",One Eyed Jack’s Titanic 2 Handed Tenderloin Challenge,Where: One Eyed Jack's,41.056486,-86.60665300000001
706,"Address: 2450 E 146th St, Carmel, IN 46033",Kizuki Ramen & Izakaya’s Ramen Challenge,Where: Kizuki Ramen & Izakaya (Carmel),39.978953999999995,-86.088351
707,"Address: 225 State St, New Albany, IN 47150",Wick’s 16″ Big Wick Pizza Challenge (Live On State),Where: Wick's Pizza Parlor (Live On State),38.308383,-85.826953
708,"Address: 1049 Eads Pkwy E, Lawrenceburg, IN 47025",Howie’s Big Biscuits and Gravy Challenge,Where: Howie's Diner,39.08749,-84.87829
709,"Address: 6580 Leonard Rd N, Mount Vernon, IN 47620",Hawg “N” Sauce’s Hawgzilla Trough Challenge,Where: Hawg N Sauce,37.94239,-87.85982
710,"Address: 134 W State St, Ste D, West Lafayette, IN 47906",AJ’s Burger Challenge,Where: AJ's Burgers & Beef,40.473144,-86.958662
711,"Address: 1084 Linwood Ave, Valparaiso, IN 46383",The Industrial Revolution Burger Challenge,Where: Industrial Revolution Eatery & Grille,41.4602,-87.04519
712,"Address: 1809 South Bend Ave, South Bend, IN 46637",The Waka Dog Cafe Challenge,Where: Waka Dog Café,41.69786,-86.22102
713,"Address: 15499 N State Rd 245, Santa Claus, IN 47579",Santa’s Fire & Ice Challenge,Where: Santa's Candy Castle,38.11122,-86.90719
714,"Address: 15499 N State Rd 245, Santa Claus, IN 47579",Santa’s Avalanche Challenge,Where: Santa's Candy Castle,38.11122,-86.90719
715,"Address: 2300 US Hwy 30, Valparaiso, IN 46383",Kelsey’s Six Pound Steak Challenge,Where: Kelsey's Steak & Seafood,41.45726,-87.03291
716,"Address: 14300 Mundy Dr, Noblesville, IN 46060",Best Bet’s Double All-In Breakfast Challenge,Where: Best Bet Breakfast & Lunch,39.99596,-86.00233
717,"Address: 101 E Carr St, Milan, IN 47031",Hog Rock’s Big 54 Sandwich Food Challenge,Where: Hog Rock Café,39.133007,-85.146326
718,"Address: 480 N Morton St, Bloomington, IN 47404",Bub’s “Big Ugly” Pounder Burger Challenge (Bloomington),Where: Bub's Burgers & Ice Cream (Bloomington),39.167241,-86.536164
719,"Address: 620 S Main St, Zionsville, IN 46077",Bub’s “Big Ugly” Pounder Burger Challenge (Zionsville),Where: Bub's Burgers & Ice Cream (Zionsville),39.967531,-86.28438100000001
720,"Address: 210 W Main St, Carmel, IN 46032",Bub’s “Big Ugly” Pounder Burger Challenge (Carmel),Where: Bub's Burgers & Ice Cream (Carmel),39.97882,-86.12987
721,"Address: 922 E Main St, Brownsburg, IN 46112",The 30″ Rockstar Team Pizza Challenge,Where: Rockstar Pizza,39.83872,-86.38163
722,"Address: 110 N Walnut St, Bloomington, IN 47401",Opie Taylor’s Double Tank Burger Challenge,Where: Opie Taylor's Restaurant,39.183803999999995,-86.534247
723,"Address: 3151 W 3rd St, Bloomington, IN 47404",Monroe County Pizza’s Big 10 Pounder Challenge,Where: Monroe County Pizza,39.209138,-86.574037
724,"Address: 1601 W Old Ridge Rd, Hobart, IN 46342",JJ’s Kitchen Sink Pizza Challenge (Hobart),Where: JJ's Pizza Shack (Hobart),41.541831,-87.283008
725,"Address: 6275 Central Ave, Portage, IN 46368",JJ’s Kitchen Sink Pizza Challenge (Portage),Where: JJ's Pizza Shack (Portage),41.57565,-87.17281
726,"Address: 11920 W State Rd 10, Roselawn, IN 46372",JJ’s Kitchen Sink Pizza Challenge (Roselawn),Where: JJ's Pizza Shack (Roselawn),41.14498,-87.27450999999999
727,"Address: 3146 Central Ave, Lake Station, IN 46405",JJ’s Kitchen Sink Pizza Challenge (Lake Station),Where: JJ's Pizza Shack (Lake Station),41.574020000000004,-87.24573000000001
728,"Address: 1608 E Michigan Blvd, Michigan City, IN 46360",JJ’s Kitchen Sink Pizza Challenge (Michigan City),Where: JJ's Pizza Shack (Michigan City),41.698043,-86.880933
729,"Address: 1454 W Lincolnway, Valparaiso, IN 46385",JJ’s Kitchen Sink Pizza Challenge (Valparaiso),Where: JJ's Pizza Shack (Valparaiso),41.473546999999996,-87.079666
730,"Address: 4201 42nd St NE, Ste #140, Cedar Rapids, IA 52402",Pizza World’s 24-Inch “Big World” Team Pizza Challenge,Where: Pizza World Cedar Rapids,42.02095,-91.70093
731,"Address: 1091 University Ave, Dubuque, IA 52001",Foodie Garage Eatery’s “Late Riser” Burger Challenge,Where: Foodie Garage Eatery,42.49926,-90.68153000000001
732,"Address: 1091 University Ave, Dubuque, IA 52001",Foodie Garage Eatery’s Pancake Breakfast Challenge,Where: Foodie Garage Eatery,42.49926,-90.68153000000001
733,"Address: 3002 23rd St, Harlan, IA 51537",The Buck Snort’s “Big Easy” Burger Challenge (Harlan),Where: The Buck Snort Restaurant & Sports Bar (Harlan),41.63904,-95.32183
734,"Address: 322 E Coolbaugh St, Red Oak, IA 51566",The Buck Snort’s “Big Easy” Burger Challenge (Red Oak),Where: The Buck Snort Restaurant & Sports Bar (Red Oak),41.021807,-95.230007
735,"Address: 310 Dr Van Zee Rd, Oakland, IA 51560",The Buck Snort’s “Big Easy” Burger Challenge (Oakland),Where: The Buck Snort Restaurant & Sports Bar (Oakland),41.314311,-95.402924
736,"Address: 113 4th St, Neola, IA 51559",The Buck Snort’s “Big Easy” Burger Challenge (Neola),Where: The Buck Snort Restaurant & Sports Bar (Neola),41.44905,-95.61780999999999
737,"Address: 419 E Sharp St, Glenwood, IA 51534",The Buck Snort’s “Big Easy” Burger Challenge (Glenwood),Where: The Buck Snort Restaurant & Sports Bar (Glenwood),41.044001,-95.72116199999999
738,"Address: 25 Scott St, Council Bluffs, IA 51503",The Buck Snort’s “Big Easy” Burger Challenge (Council Bluffs),Where: The Buck Snort Restaurant & Sports Bar (Council Bluffs),41.26177,-95.85043
739,"Address: 4995 Carnes Drive, Alton, IA 51003",Sfumato Pizzeria’s “6 Pie” Neapolitan Pizza Challenge,Where: Sfumato Pizzeria,42.92767,-96.05609
740,"Address: 1100 Main St, Keokuk, IA 52632",Dr. Getwell’s “Heart Attack” Burger Challenge,Where: Dr. Getwell's Bar & Grill,40.40039,-91.38866999999999
741,"Address: 201 W 2nd St, Muscatine, IA 52761",Chicharo’s Mexican Grill’s 7lb Burrito Challenge,Where: Chicharo's Mexican Grill,41.437172,-91.047135
742,"Address: 2201 16th Avenue SW, Cedar Rapids, IA 52404",Bigg Daddy’s “Trauma Unit” Burger Challenge,Where: Bigg Daddy's,41.962140000000005,-91.7022
743,"Address: 123 N 6th St, Estherville, IA 51334",Bud’s Cafe’s Belly Buster Breakfast Challenge,Where: Bud's Cafe,43.410424,-94.83667700000001
